# File generated by CMD 3.8 (http://stev.oapd.inaf.it/cmd) on Mon Feb 17 16:42:31 UTC 2025
# isochrones based on PARSEC release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using OBC version of bolometric corrections as detailed in Marigo et al. (2008, A&A 482, 883) and Girardi et al. (2008, PASP 120, 583
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Age = 1.000000E+07 yr
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0305 0.34439 7.55000 8.1722984314 2.6234463499    8.165  3.991  3.6906  1.074    6 -5.207 -5.219 -4.716 -5.873
0.0305 0.34439 7.55000 8.1784973145 2.6234566863    8.171  3.990  3.6776  1.023    6 -5.205 -5.174 -4.636 -5.857
0.0305 0.34439 7.55000 8.1835041046 2.6234650219    8.176  3.989  3.6681  0.986    6 -5.203 -5.137 -4.573 -5.841
0.0305 0.34439 7.55000 8.1886034012 2.6234734994    8.181  3.987  3.6581  0.948    6 -5.198 -5.090 -4.495 -5.818
0.0305 0.34439 7.55000 8.1925830841 2.6234801071    8.185  3.984  3.6492  0.916    6 -5.190 -5.040 -4.415 -5.791
0.0305 0.34439 7.55000 8.1966981888 2.6234869320    8.189  3.977  3.6391  0.883    6 -5.172 -4.970 -4.308 -5.746
0.0305 0.34439 7.55000 8.1997661591 2.6234920150    8.192  3.970  3.6334  0.867    6 -5.154 -4.919 -4.236 -5.712
0.0305 0.34439 7.55000 8.2024555206 2.6234964672    8.195  3.963  3.6279  0.852    6 -5.137 -4.871 -4.166 -5.679
0.0305 0.34439 7.55000 8.2046165466 2.6235000423    8.197  3.954  3.6231  0.842    6 -5.114 -4.819 -4.094 -5.641
0.0305 0.34439 7.55000 8.2064809799 2.6235031250    8.199  3.946  3.6186  0.832    6 -5.094 -4.770 -4.026 -5.605
0.0305 0.34439 7.55000 8.2081012726 2.6235058027    8.200  3.938  3.6143  0.823    6 -5.076 -4.725 -3.961 -5.572
0.0305 0.34439 7.55000 8.2095546722 2.6235082036    8.202  3.933  3.6109  0.814    6 -5.063 -4.689 -3.909 -5.546
0.0305 0.34439 7.55000 8.2113590240 2.6235111828    8.203  3.929  3.6084  0.809    6 -5.052 -4.660 -3.867 -5.525
0.0305 0.34439 7.55000 8.2135286331 2.6235147631    8.206  3.922  3.6061  0.807    6 -5.034 -4.625 -3.820 -5.497
0.0305 0.34439 7.55000 8.2153806686 2.6235178177    8.207  3.914  3.6039  0.805    6 -5.016 -4.590 -3.775 -5.470
0.0305 0.34439 7.55000 8.2323026657 2.6235456539    8.224  3.906  3.5964  0.785    6 -4.995 -4.511 -3.653 -5.416
0.0305 0.34439 7.55000 8.3038806915 2.6236619560    8.296  3.945  3.5851  0.704    6 -5.093 -4.506 -3.568 -5.455
0.0305 0.34439 7.55000 8.3172893524 2.6236834870    8.309  3.990  3.5785  0.634    6 -5.204 -4.544 -3.541 -5.525
0.0305 0.34439 7.55000 8.3195791245 2.6236871558    8.311  4.033  3.5728  0.568    6 -5.312 -4.588 -3.528 -5.598
0.0305 0.34439 7.55000 8.3196516037 2.6236872719    8.311  4.036  3.5725  0.564    6 -5.319 -4.591 -3.527 -5.602
0.0305 0.34439 7.55000 8.3197517395 2.6236874323    8.311  4.042  3.5717  0.555    7 -5.335 -4.598 -3.527 -5.613
0.0305 0.34439 7.55000 8.3207502365 2.6236890313    8.312  4.046  3.5714  0.549    7 -5.345 -4.604 -3.529 -5.621
0.0305 0.34439 7.55000 8.3221998215 2.6236913520    8.314  4.077  3.5674  0.502    7 -5.423 -4.628 -3.500 -5.668
0.0305 0.34439 7.55000 8.3227434158 2.6236922220    8.314  4.104  3.5643  0.463    7 -5.490 -4.649 -3.471 -5.708
0.0305 0.34439 7.55000 8.3234844208 2.6236934077    8.315  4.136  3.5606  0.417    7 -5.569 -4.675 -3.440 -5.756
0.0305 0.34439 7.55000 8.3244256973 2.6236949136    8.316  4.169  3.5568  0.369    7 -5.652 -4.702 -3.408 -5.806
0.0305 0.34439 7.55000 8.3255586624 2.6236967256    8.317  4.203  3.5528  0.318    7 -5.737 -4.713 -3.334 -5.845
0.0305 0.34439 7.55000 8.3268156052 2.6236987353    8.318  4.242  3.5482  0.261    7 -5.834 -4.723 -3.240 -5.886
0.0305 0.34439 7.55000 8.3280153275 2.6237006528    8.320  4.277  3.5441  0.210    7 -5.922 -4.731 -3.153 -5.922
0.0305 0.34439 7.55000 8.3292789459 2.6237026717    8.321  4.311  3.5400  0.159    7 -6.008 -4.728 -3.050 -5.947
0.0305 0.34439 7.55000 8.3306779861 2.6237049062    8.322  4.349  3.5353  0.102    7 -6.104 -4.711 -2.907 -5.959
0.0305 0.34439 7.55000 8.3319187164 2.6237068871    8.323  4.373  3.5325  0.067    7 -6.162 -4.701 -2.821 -5.968
0.0305 0.34439 7.55000 8.3320169449 2.6237070439    8.323  4.349  3.5358  0.104    7 -6.103 -4.721 -2.929 -5.967
0.0305 0.34439 7.55000 8.3323316574 2.6237075463    8.324  4.366  3.5348  0.083    7 -6.146 -4.740 -2.921 -5.993
0.0305 0.34439 7.55000 8.3343915939 2.6237108333    8.326  4.403  3.5306  0.029    7 -6.238 -4.731 -2.797 -6.011
0.0305 0.34439 7.55000 8.3467159271 2.6237304599    8.338  4.455  3.5245 -0.046    7 -6.367 -4.683 -2.568 -6.001
0.0305 0.34439 7.55000 8.3498954773 2.6237355125    8.341  4.439  3.5266 -0.021    7 -6.327 -4.711 -2.661 -6.016
0.0305 0.34439 7.55000 8.3513641357 2.6237378449    8.343  4.418  3.5291  0.009    7 -6.275 -4.731 -2.754 -6.021
0.0305 0.34439 7.55000 8.3524742126 2.6237396072    8.344  4.393  3.5322  0.047    7 -6.212 -4.744 -2.853 -6.013
0.0305 0.34439 7.55000 8.3533668518 2.6237410239    8.345  4.371  3.5348  0.080    7 -6.157 -4.752 -2.934 -6.005
0.0305 0.34439 7.55000 8.3549404144 2.6237435204    8.346  4.398  3.5317  0.041    7 -6.224 -4.744 -2.840 -6.016
0.0305 0.34439 7.55000 8.3563623428 2.6237457754    8.348  4.425  3.5284  0.000    7 -6.293 -4.732 -2.736 -6.026
0.0305 0.34439 7.55000 8.3607664108 2.6237527542    8.352  4.459  3.5244 -0.050    7 -6.378 -4.693 -2.576 -6.012
0.0305 0.34439 7.55000 8.3885564804 2.6237965968    8.380  4.507  3.5195 -0.116    7 -6.497 -4.651 -2.378 -6.000
0.0305 0.34439 7.55000 8.4167451859 2.6238407284    8.408  4.529  3.5175 -0.145    7 -6.553 -4.643 -2.307 -6.005
0.0305 0.34439 7.55000 8.4437131882 2.6238826318    8.435  4.546  3.5162 -0.165    7 -6.595 -4.643 -2.263 -6.013
0.0305 0.34439 7.55000 8.4735879898 2.6239286939    8.465  4.597  3.5109 -0.236    7 -6.723 -4.585 -2.044 -5.983
# Age = 3.981072E+07 yr
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0305 0.34439 7.60000 0.1000000015 1.1711064122    0.100 -2.451  3.3787  4.356    0 10.898 12.592 14.997 11.181
0.0305 0.34439 7.60000 0.1140278205 1.2786313320    0.114 -2.360  3.3896  4.365    0 10.670 12.365 14.773 10.954
0.0305 0.34439 7.60000 0.1199999973 1.3193154249    0.120 -2.323  3.3939  4.368    0 10.578 12.273 14.681 10.862
0.0305 0.34439 7.60000 0.1400000006 1.4384526719    0.140 -2.216  3.4069  4.380    0 10.310 12.006 14.417 10.594
0.0305 0.34439 7.60000 0.1599999815 1.5372930878    0.160 -2.124  3.4184  4.392    0 10.080 11.742 14.111 10.339
0.0305 0.34439 7.60000 0.1949472576 1.6764505576    0.195 -1.991  3.4348  4.410    0 9.747 11.248 13.427 9.885
0.0305 0.34439 7.60000 0.2000000030 1.6938790862    0.200 -1.973  3.4370  4.412    0 9.703 11.183 13.345 9.825
0.0305 0.34439 7.60000 0.2121051401 1.7334016221    0.212 -1.935  3.4415  4.417    0 9.607 11.042 13.166 9.693
0.0305 0.34439 7.60000 0.2614818513 1.8686293186    0.261 -1.798  3.4574  4.435    0 9.266 10.557 12.504 9.251
0.0305 0.34439 7.60000 0.2913635671 1.9352873609    0.291 -1.729  3.4657  4.446    0 9.092 10.316 12.163 9.033
0.0305 0.34439 7.60000 0.3172034621 1.9861359643    0.317 -1.675  3.4722  4.455    0 8.957 10.130 11.901 8.866
0.0305 0.34439 7.60000 0.3229994476 1.9968051387    0.323 -1.663  3.4735  4.457    0 8.928 10.092 11.849 8.831
0.0305 0.34439 7.60000 0.3375541270 2.0225343220    0.338 -1.634  3.4768  4.459    0 8.855 9.994 11.716 8.743
0.0305 0.34439 7.60000 0.3499999642 2.0434174156    0.350 -1.610  3.4794  4.461    0 8.794 9.913 11.607 8.669
0.0305 0.34439 7.60000 0.3855195343 2.0980685573    0.385 -1.547  3.4870  4.471    0 8.637 9.700 11.314 8.477
0.0305 0.34439 7.60000 0.4000000060 2.1185024399    0.400 -1.522  3.4899  4.474    0 8.575 9.617 11.204 8.403
0.0305 0.34439 7.60000 0.4500000179 2.1822809362    0.450 -1.442  3.4992  4.481    0 8.374 9.350 10.848 8.162
0.0305 0.34439 7.60000 0.4835536480 2.2201284105    0.484 -1.388  3.5057  4.485    0 8.240 9.171 10.614 8.001
0.0305 0.34439 7.60000 0.5000000596 2.2374542144    0.500 -1.364  3.5086  4.487    0 8.181 9.092 10.510 7.930
0.0305 0.34439 7.60000 0.5138428807 2.2512832907    0.514 -1.343  3.5115  4.490    0 8.128 9.019 10.412 7.865
0.0305 0.34439 7.60000 0.5500000715 2.2836583126    0.550 -1.288  3.5187  4.493    0 7.990 8.835 10.173 7.700
0.0305 0.34439 7.60000 0.5724186897 2.3013867497    0.572 -1.254  3.5233  4.495    0 7.905 8.721 10.025 7.598
0.0305 0.34439 7.60000 0.6000000238 2.3211213258    0.600 -1.207  3.5291  4.492    0 7.788 8.566 9.827 7.459
0.0305 0.34439 7.60000 0.6372449994 2.3446781279    0.637 -1.142  3.5386  4.490    0 7.625 8.343 9.534 7.266
0.0305 0.34439 7.60000 0.6499999762 2.3520353107    0.650 -1.119  3.5419  4.490    0 7.568 8.266 9.432 7.198
0.0305 0.34439 7.60000 0.6823599339 2.3692897658    0.682 -1.057  3.5529  4.493    0 7.413 8.049 9.151 7.010
0.0305 0.34439 7.60000 0.7000000477 2.3779267258    0.700 -1.014  3.5606  4.491    0 7.305 7.901 8.960 6.881
0.0305 0.34439 7.60000 0.7121511698 2.3835908009    0.712 -0.962  3.5780  4.517    0 7.176 7.751 8.791 6.742
0.0305 0.34439 7.60000 0.7458829284 2.3982080670    0.746 -0.818  3.6245  4.578    0 6.814 7.106 7.821 6.282
0.0305 0.34439 7.60000 0.7500000000 2.3998889087    0.750 -0.801  3.6298  4.585    0 6.772 7.036 7.728 6.228
0.0305 0.34439 7.60000 0.7572268844 2.4027885988    0.757 -0.784  3.6323  4.582    0 6.730 6.981 7.663 6.180
0.0305 0.34439 7.60000 0.7931290269 2.4162975468    0.793 -0.689  3.6468  4.565    0 6.491 6.670 7.297 5.912
0.0305 0.34439 7.60000 0.7999389172 2.4187030724    0.800 -0.669  3.6499  4.562    0 6.443 6.607 7.222 5.857
0.0305 0.34439 7.60000 0.8276339769 2.4280188065    0.827 -0.586  3.6635  4.548    0 6.235 6.341 6.911 5.626
0.0305 0.34439 7.60000 0.8498777747 2.4349974891    0.849 -0.516  3.6754  4.537    0 6.060 6.121 6.655 5.436
0.0305 0.34439 7.60000 0.8622422814 2.4386981174    0.862 -0.476  3.6825  4.531    0 5.959 5.994 6.507 5.326
0.0305 0.34439 7.60000 0.8913975358 2.4469585827    0.891 -0.383  3.6989  4.518    0 5.727 5.713 6.181 5.083
0.0305 0.34439 7.60000 0.8998166323 2.4492296868    0.899 -0.364  3.7023  4.517    0 5.679 5.656 6.117 5.035
0.0305 0.34439 7.60000 0.9409496188 2.4596568572    0.940 -0.273  3.7188  4.511    0 5.452 5.390 5.812 4.806
0.0305 0.34439 7.60000 0.9497554302 2.4617545665    0.949 -0.254  3.7223  4.511    0 5.405 5.336 5.749 4.759
0.0305 0.34439 7.60000 0.9606259465 2.4642832269    0.960 -0.231  3.7268  4.510    0 5.347 5.269 5.673 4.703
0.0305 0.34439 7.60000 0.9996943474 2.4728514432    1.000 -0.185  3.7364  4.520    0 5.232 5.139 5.521 4.593
0.0305 0.34439 7.60000 1.0042464733 2.4738000376    1.004 -0.181  3.7372  4.522    0 5.222 5.128 5.508 4.583
0.0305 0.34439 7.60000 1.0496332645 2.4827428479    1.049 -0.125  3.7445  4.514    0 5.083 4.979 5.344 4.450
0.0305 0.34439 7.60000 1.0680882931 2.4861301723    1.067 -0.106  3.7470  4.513    0 5.036 4.929 5.289 4.405
0.0305 0.34439 7.60000 1.0944644213 2.4907440712    1.094 -0.078  3.7503  4.509    0 4.966 4.855 5.208 4.338
0.0305 0.34439 7.60000 1.0995721817 2.4916081858    1.099 -0.069  3.7514  4.506    0 4.943 4.831 5.181 4.317
0.0305 0.34439 7.60000 1.1495108604 2.4995935377    1.149  0.022  3.7613  4.473    0 4.715 4.594 4.923 4.101
0.0305 0.34439 7.60000 1.1994498968 2.5068191224    1.199  0.108  3.7703  4.442    0 4.499 4.370 4.681 3.897
0.0305 0.34439 7.60000 1.2493886948 2.5133844584    1.249  0.196  3.7796  4.409    0 4.280 4.145 4.438 3.693
0.0305 0.34439 7.60000 1.2993276119 2.5193728385    1.299  0.286  3.7894  4.376    0 4.055 3.916 4.190 3.486
0.0305 0.34439 7.60000 1.3069674969 2.5202426717    1.307  0.300  3.7908  4.370    0 4.020 3.880 4.151 3.454
0.0305 0.34439 7.60000 1.3492665291 2.5248543172    1.349  0.377  3.7998  4.343    0 3.829 3.687 3.940 3.281
0.0305 0.34439 7.60000 1.3593169451 2.5259016464    1.359  0.395  3.8021  4.337    0 3.783 3.641 3.890 3.240
0.0305 0.34439 7.60000 1.3992053270 2.5298882595    1.399  0.463  3.8110  4.317    0 3.613 3.470 3.702 3.089
0.0305 0.34439 7.60000 1.4491442442 2.5345253138    1.449  0.542  3.8226  4.299    0 3.414 3.271 3.483 2.918
0.0305 0.34439 7.60000 1.4751902819 2.5368010492    1.475  0.580  3.8288  4.294    0 3.321 3.179 3.380 2.840
0.0305 0.34439 7.60000 1.4990831614 2.5388088777    1.499  0.612  3.8329  4.286    0 3.241 3.099 3.293 2.771
0.0305 0.34439 7.60000 1.5490219593 2.5427763640    1.549  0.676  3.8415  4.270    0 3.081 2.941 3.120 2.634
0.0305 0.34439 7.60000 1.5989608765 2.5464602120    1.599  0.737  3.8508  4.260    0 2.928 2.791 2.955 2.506
0.0305 0.34439 7.60000 1.6488996744 2.5498886220    1.648  0.795  3.8612  4.256    0 2.782 2.650 2.796 2.390
0.0305 0.34439 7.60000 1.6738691330 2.5515148768    1.673  0.823  3.8665  4.257    0 2.713 2.584 2.722 2.338
0.0305 0.34439 7.60000 1.6988385916 2.5530862774    1.698  0.851  3.8722  4.258    0 2.642 2.517 2.647 2.285
0.0305 0.34439 7.60000 1.7238082886 2.5546054546    1.723  0.878  3.8777  4.259    0 2.574 2.452 2.574 2.234
0.0305 0.34439 7.60000 1.7487775087 2.5560748215    1.748  0.906  3.8834  4.260    0 2.505 2.388 2.500 2.184
0.0305 0.34439 7.60000 1.7737469673 2.5574967286    1.773  0.932  3.8885  4.261    0 2.441 2.329 2.434 2.138
0.0305 0.34439 7.60000 1.7987163067 2.5588733253    1.798  0.959  3.8939  4.262    0 2.373 2.266 2.363 2.090
0.0305 0.34439 7.60000 1.8236858845 2.5602066739    1.823  0.983  3.8988  4.263    0 2.312 2.211 2.300 2.047
0.0305 0.34439 7.60000 1.8486553431 2.5614986792    1.848  1.009  3.9039  4.263    0 2.248 2.152 2.234 2.002
0.0305 0.34439 7.60000 1.8736246824 2.5627511560    1.873  1.033  3.9087  4.264    0 2.188 2.099 2.174 1.961
0.0305 0.34439 7.60000 1.8985940218 2.5639658225    1.898  1.058  3.9136  4.265    1 2.126 2.045 2.113 1.919
0.0305 0.34439 7.60000 1.9235634804 2.5651443008    1.923  1.081  3.9183  4.266    0 2.067 1.993 2.055 1.880
0.0305 0.34439 7.60000 1.9485074282 2.5662869610    1.948  1.105  3.9228  4.265    0 2.007 1.941 1.997 1.839
0.0305 0.34439 7.60000 1.9983949661 2.5684741630    1.999  1.151  3.9317  4.267    0 1.893 1.847 1.890 1.765
0.0305 0.34439 7.60000 2.0482826233 2.5705392985    2.048  1.196  3.9401  4.266    0 1.781 1.755 1.789 1.692
0.0305 0.34439 7.60000 2.0981702805 2.5724919057    2.097  1.239  3.9484  4.266    1 1.672 1.669 1.694 1.623
0.0305 0.34439 7.60000 2.1480579376 2.5743405783    2.147  1.281  3.9563  4.266    1 1.567 1.589 1.607 1.557
0.0305 0.34439 7.60000 2.1979458332 2.5760930826    2.197  1.322  3.9640  4.266    1 1.464 1.513 1.524 1.494
0.0305 0.34439 7.60000 2.2478332520 2.5777564142    2.246  1.362  3.9714  4.265    1 1.364 1.441 1.446 1.434
0.0305 0.34439 7.60000 2.2977209091 2.5793369644    2.296  1.402  3.9785  4.263    1 1.266 1.371 1.371 1.374
0.0305 0.34439 7.60000 2.3974962234 2.5822723281    2.396  1.477  3.9920  4.260    1 1.076 1.240 1.230 1.260
0.0305 0.34439 7.60000 2.5737774372 2.5868245179    2.573  1.603  4.0142  4.255    1 0.763 1.029 1.006 1.072
0.0305 0.34439 7.60000 2.5970468521 2.5873725523    2.597  1.619  4.0170  4.254    1 0.723 1.002 0.978 1.048
0.0305 0.34439 7.60000 2.7965972424 2.5916449786    2.797  1.749  4.0394  4.245    1 0.398 0.784 0.751 0.850
0.0305 0.34439 7.60000 2.9961481094 2.5952696655    2.996  1.871  4.0595  4.234    1 0.093 0.579 0.537 0.659
0.0305 0.34439 7.60000 3.0364530087 2.5959355831    3.036  1.894  4.0634  4.231    1 0.034 0.539 0.496 0.622
0.0305 0.34439 7.60000 3.1956987381 2.5983787768    3.195  1.986  4.0782  4.222    1 -0.194 0.387 0.338 0.479
0.0305 0.34439 7.60000 3.3952493668 2.6010713997    3.394  2.093  4.0953  4.209    1 -0.463 0.206 0.151 0.309
0.0305 0.34439 7.60000 3.5947995186 2.6034231664    3.592  2.195  4.1113  4.196    1 -0.718 0.036 -0.024 0.149
0.0305 0.34439 7.60000 3.6304559708 2.6038122006    3.628  2.213  4.1140  4.193    1 -0.762 0.007 -0.054 0.121
0.0305 0.34439 7.60000 3.7943503857 2.6054927638    3.792  2.292  4.1262  4.182    1 -0.960 -0.126 -0.190 -0.004
0.0305 0.34439 7.60000 3.9418296814 2.6068684469    3.942  2.361  4.1365  4.171    1 -1.132 -0.241 -0.309 -0.114
0.0305 0.34439 7.60000 3.9939012527 2.6073263495    3.994  2.385  4.1401  4.167    1 -1.192 -0.281 -0.351 -0.152
0.0305 0.34439 7.60000 4.0005764961 2.6073840592    4.001  2.388  4.1405  4.166    1 -1.200 -0.287 -0.356 -0.157
0.0305 0.34439 7.60000 4.1934518814 2.6089607113    4.191  2.474  4.1530  4.150    1 -1.415 -0.432 -0.506 -0.295
0.0305 0.34439 7.60000 4.2150874138 2.6091272490    4.213  2.483  4.1544  4.149    1 -1.438 -0.448 -0.522 -0.310
0.0305 0.34439 7.60000 4.3930025101 2.6104255060    4.390  2.560  4.1650  4.133    1 -1.629 -0.578 -0.656 -0.434
0.0305 0.34439 7.60000 4.5323433876 2.6113608548    4.529  2.618  4.1730  4.120    1 -1.774 -0.678 -0.759 -0.530
0.0305 0.34439 7.60000 4.5925526619 2.6117448818    4.590  2.642  4.1763  4.115    1 -1.836 -0.721 -0.802 -0.570
0.0305 0.34439 7.60000 4.6884407997 2.6123331224    4.686  2.681  4.1815  4.106    1 -1.933 -0.789 -0.871 -0.635
0.0305 0.34439 7.60000 4.7921037674 2.6129387024    4.790  2.723  4.1869  4.095    1 -2.036 -0.862 -0.946 -0.704
0.0305 0.34439 7.60000 4.9916543961 2.6140234216    4.990  2.801  4.1967  4.074    1 -2.232 -1.001 -1.088 -0.838
0.0305 0.34439 7.60000 5.1912045479 2.6150127978    5.191  2.877  4.2058  4.051    1 -2.422 -1.140 -1.230 -0.971
0.0305 0.34439 7.60000 5.2409157753 2.6152458261    5.241  2.895  4.2079  4.046    1 -2.469 -1.174 -1.265 -1.004
0.0305 0.34439 7.60000 5.3907556534 2.6159184182    5.391  2.952  4.2139  4.026    1 -2.609 -1.280 -1.372 -1.107
0.0305 0.34439 7.60000 5.4603438377 2.6162163846    5.461  2.977  4.2166  4.017    1 -2.673 -1.329 -1.422 -1.154
0.0305 0.34439 7.60000 5.5903058052 2.6167500868    5.591  3.025  4.2214  3.998    1 -2.793 -1.421 -1.516 -1.244
0.0305 0.34439 7.60000 5.6059565544 2.6168124412    5.607  3.031  4.2219  3.996    1 -2.807 -1.432 -1.527 -1.254
0.0305 0.34439 7.60000 5.7898569107 2.6175161778    5.790  3.098  4.2280  3.967    1 -2.975 -1.566 -1.663 -1.384
0.0305 0.34439 7.60000 5.7930035591 2.6175277728    5.794  3.099  4.2281  3.966    1 -2.978 -1.568 -1.665 -1.387
0.0305 0.34439 7.60000 5.9647455215 2.6181393437    5.965  3.161  4.2331  3.937    1 -3.132 -1.694 -1.792 -1.510
0.0305 0.34439 7.60000 5.9894065857 2.6182238559    5.990  3.170  4.2338  3.933    1 -3.154 -1.712 -1.811 -1.528
0.0305 0.34439 7.60000 6.0288043022 2.6183572216    6.029  3.184  4.2348  3.926    1 -3.189 -1.742 -1.840 -1.557
0.0305 0.34439 7.60000 6.1724281311 2.6188268701    6.172  3.236  4.2377  3.896    1 -3.319 -1.855 -1.955 -1.668
0.0305 0.34439 7.60000 6.1889572144 2.6188793138    6.189  3.241  4.2380  3.892    1 -3.334 -1.868 -1.968 -1.681
0.0305 0.34439 7.60000 6.1919960976 2.6188889206    6.192  3.243  4.2381  3.891    1 -3.336 -1.870 -1.970 -1.683
0.0305 0.34439 7.60000 6.3328218460 2.6193225074    6.332  3.293  4.2403  3.859    1 -3.463 -1.985 -2.085 -1.797
0.0305 0.34439 7.60000 6.3885087967 2.6194879083    6.387  3.313  4.2409  3.845    1 -3.513 -2.032 -2.133 -1.844
0.0305 0.34439 7.60000 6.4699659348 2.6197239638    6.466  3.341  4.2418  3.827    1 -3.583 -2.096 -2.197 -1.907
0.0305 0.34439 7.60000 6.5836749077 2.6200422754    6.576  3.380  4.2426  3.798    1 -3.680 -2.189 -2.291 -2.000
0.0305 0.34439 7.60000 6.6994929314 2.6203537501    6.690  3.421  4.2423  3.764    1 -3.783 -2.295 -2.396 -2.106
0.0305 0.34439 7.60000 6.8162589073 2.6206554837    6.806  3.464  4.2410  3.723    1 -3.890 -2.409 -2.510 -2.221
0.0305 0.34439 7.60000 6.9396963120 2.6209617936    6.928  3.509  4.2386  3.676    1 -4.003 -2.537 -2.638 -2.351
0.0305 0.34439 7.60000 7.0685644150 2.6212684888    7.056  3.557  4.2341  3.618    1 -4.123 -2.684 -2.783 -2.500
0.0305 0.34439 7.60000 7.1691746712 2.6214991391    7.156  3.596  4.2287  3.564    1 -4.220 -2.813 -2.910 -2.632
0.0305 0.34439 7.60000 7.1747164726 2.6215116278    7.161  3.598  4.2284  3.561    1 -4.225 -2.820 -2.917 -2.639
0.0305 0.34439 7.60000 7.2793960571 2.6217434255    7.267  3.638  4.2213  3.498    1 -4.326 -2.962 -3.058 -2.786
0.0305 0.34439 7.60000 7.3702373505 2.6219384557    7.358  3.675  4.2134  3.436    1 -4.416 -3.099 -3.192 -2.928
0.0305 0.34439 7.60000 7.4505696297 2.6221063746    7.439  3.710  4.2061  3.376    1 -4.504 -3.230 -3.321 -3.063
0.0305 0.34439 7.60000 7.5052185059 2.6222182478    7.494  3.736  4.2028  3.340    1 -4.569 -3.314 -3.404 -3.149
0.0305 0.34439 7.60000 7.5360589027 2.6222805590    7.525  3.759  4.2113  3.353    1 -4.626 -3.322 -3.415 -3.153
0.0305 0.34439 7.60000 7.5508828163 2.6223103016    7.540  3.775  4.2207  3.376    1 -4.667 -3.309 -3.404 -3.133
0.0305 0.34439 7.60000 7.5564613342 2.6223214596    7.545  3.789  4.2314  3.404    1 -4.702 -3.283 -3.381 -3.101
0.0305 0.34439 7.60000 7.5591745377 2.6223268796    7.548  3.805  4.2421  3.432    1 -4.741 -3.261 -3.362 -3.073
0.0305 0.34439 7.60000 7.5605063438 2.6223295384    7.549  3.820  4.2510  3.452    1 -4.780 -3.248 -3.352 -3.055
0.0305 0.34439 7.60000 7.5613212585 2.6223311648    7.550  3.835  4.2586  3.467    1 -4.818 -3.242 -3.348 -3.044
0.0305 0.34439 7.60000 7.5616426468 2.6223318061    7.550  3.841  4.2617  3.473    1 -4.834 -3.240 -3.347 -3.041
0.0305 0.34439 7.60000 7.5620231628 2.6223325653    7.551  3.818  4.2542  3.467    2 -4.776 -3.224 -3.330 -3.029
0.0305 0.34439 7.60000 7.5623087883 2.6223331351    7.551  3.797  4.2451  3.451    2 -4.723 -3.224 -3.327 -3.034
0.0305 0.34439 7.60000 7.5625376701 2.6223335917    7.551  3.786  4.2353  3.424    2 -4.694 -3.252 -3.351 -3.068
0.0305 0.34439 7.60000 7.5628657341 2.6223342461    7.552  3.783  4.2199  3.364    2 -4.688 -3.335 -3.430 -3.161
0.0305 0.34439 7.60000 7.5631122589 2.6223347378    7.552  3.789  4.2079  3.311    2 -4.701 -3.418 -3.509 -3.250
0.0305 0.34439 7.60000 7.5633535385 2.6223352190    7.552  3.796  4.1961  3.256    2 -4.721 -3.506 -3.593 -3.345
0.0305 0.34439 7.60000 7.5636520386 2.6223358143    7.552  3.806  4.1814  3.187    2 -4.745 -3.614 -3.697 -3.463
0.0305 0.34439 7.60000 7.5638885498 2.6223362859    7.553  3.812  4.1696  3.134    2 -4.761 -3.697 -3.777 -3.553
0.0305 0.34439 7.60000 7.5641212463 2.6223367498    7.553  3.817  4.1579  3.083    2 -4.772 -3.775 -3.852 -3.639
0.0305 0.34439 7.60000 7.5643501282 2.6223372062    7.553  3.820  4.1461  3.032    2 -4.781 -3.850 -3.923 -3.721
0.0305 0.34439 7.60000 7.5645732880 2.6223376511    7.553  3.822  4.1343  2.983    2 -4.786 -3.921 -3.990 -3.799
0.0305 0.34439 7.60000 7.5648436546 2.6223381900    7.554  3.823  4.1196  2.923    2 -4.789 -4.005 -4.069 -3.893
0.0305 0.34439 7.60000 7.5650525093 2.6223386064    7.554  3.823  4.1078  2.876    2 -4.789 -4.069 -4.129 -3.965
0.0305 0.34439 7.60000 7.5652537346 2.6223390074    7.554  3.823  4.0961  2.830    2 -4.787 -4.130 -4.186 -4.034
0.0305 0.34439 7.60000 7.5654482841 2.6223393952    7.554  3.821  4.0843  2.784    2 -4.783 -4.189 -4.240 -4.101
0.0305 0.34439 7.60000 7.5656347275 2.6223397668    7.554  3.819  4.0726  2.739    2 -4.778 -4.244 -4.292 -4.164
0.0305 0.34439 7.60000 7.5658135414 2.6223401231    7.555  3.817  4.0609  2.695    2 -4.772 -4.298 -4.341 -4.225
