cluster_name,met,met  _error,loga,loga _error,dm,dm   _error,Av,Av   _error,distance_kpc,distance_kpc_error,E_BV,E_BV_error
NGC 4254,0.012,0.004,9.230,0.401,14.907,0.355,0.984,0.101,95.807608573502,15.66296716206955,0.31741935483870964,0.03258064516129033
